Date,Time ,Level_cm,Cal_point_cm,Corrected_level_cm,
5/30/2015,0:00,-7.6,25.8,18.2,
5/30/2015,12:00,-6.8,25.8,19,
5/31/2015,0:00,-5.3,25.8,20.5,
5/31/2015,12:00,-4.8,25.8,21,
6/1/2015,0:00,-7.1,25.8,18.7,
6/1/2015,12:00,-7.2,25.8,18.6,
6/2/2015,0:00,-7.3,25.8,18.5,
6/2/2015,12:00,-5.4,25.8,20.4,
6/3/2015,0:00,-6.5,25.8,19.3,
6/3/2015,12:00,-6.3,25.8,19.5,
6/4/2015,0:00,-6,25.8,19.8,
6/4/2015,12:00,-7,25.8,18.8,
6/5/2015,0:00,-6.3,25.8,19.5,
6/5/2015,12:00,-7.1,25.8,18.7,
6/6/2015,0:00,-6.8,25.8,19,
6/6/2015,12:00,-6.9,25.8,18.9,
6/7/2015,0:00,-7.4,25.8,18.4,
6/7/2015,12:00,-6.3,25.8,19.5,
6/8/2015,0:00,-6.7,25.8,19.1,
6/8/2015,12:00,-7,25.8,18.8,
6/9/2015,0:00,-7,25.8,18.8,
6/9/2015,12:00,-7,25.8,18.8,
6/10/2015,0:00,-7,25.8,18.8,
6/10/2015,12:00,-7.2,25.8,18.6,
6/11/2015,0:00,-7.2,25.8,18.6,
6/11/2015,12:00,-7.4,25.8,18.4,
6/12/2015,0:00,-6.8,25.8,19,
6/12/2015,12:00,-7.4,25.8,18.4,
6/13/2015,0:00,-5.4,25.8,20.4,
6/13/2015,12:00,-5.6,25.8,20.2,
6/14/2015,0:00,-5.1,25.8,20.7,
6/14/2015,12:00,-5.7,25.8,20.1,
6/15/2015,0:00,-4.9,25.8,20.9,
6/15/2015,12:00,-4.9,25.8,20.9,
6/16/2015,0:00,-4.4,25.8,21.4,
6/16/2015,12:00,-4.8,25.8,21,
6/17/2015,0:00,-6.3,25.8,19.5,
6/17/2015,12:00,-4.7,25.8,21.1,
6/18/2015,0:00,-5.6,25.8,20.2,
6/18/2015,12:00,-5.8,25.8,20,
6/19/2015,0:00,-5,25.8,20.8,
6/19/2015,12:00,-5.2,25.8,20.6,
6/20/2015,0:00,-5.3,25.8,20.5,
6/20/2015,12:00,-5.8,25.8,20,
6/21/2015,0:00,-5.2,25.8,20.6,
6/21/2015,12:00,-5.7,25.8,20.1,
6/22/2015,0:00,-5.1,25.8,20.7,
6/22/2015,12:00,-6.5,25.8,19.3,
6/23/2015,0:00,-6.7,25.8,19.1,
6/23/2015,12:00,-5.9,25.8,19.9,
6/24/2015,0:00,-7.3,25.8,18.5,
6/24/2015,12:00,-6.8,25.8,19,
6/25/2015,0:00,-6.7,25.8,19.1,
6/25/2015,12:00,-6.2,25.8,19.6,
6/26/2015,0:00,-6.2,25.8,19.6,
6/26/2015,12:00,-6.9,25.8,18.9,
6/27/2015,0:00,-6.2,25.8,19.6,
6/27/2015,12:00,-3.1,25.8,22.7,
6/28/2015,0:00,-3.3,25.8,22.5,
6/28/2015,12:00,-3.7,25.8,22.1,
6/29/2015,0:00,-5.8,25.8,20,
6/29/2015,12:00,-4.1,25.8,21.7,
6/30/2015,0:00,-3.9,25.8,21.9,
6/30/2015,12:00,-4.5,25.8,21.3,
7/1/2015,0:00,-3.8,25.8,22,
7/1/2015,12:00,-4.1,25.8,21.7,
7/2/2015,0:00,-4.9,25.8,20.9,
7/2/2015,12:00,-5.1,25.8,20.7,
7/3/2015,0:00,-6.8,25.8,19,
7/3/2015,12:00,-5.5,25.8,20.3,
7/4/2015,0:00,-5.5,25.8,20.3,
7/4/2015,12:00,-5.8,25.8,20,
7/5/2015,0:00,-7,25.8,18.8,
7/5/2015,12:00,-5.7,25.8,20.1,
7/6/2015,0:00,-5.6,25.8,20.2,
7/6/2015,12:00,-5.9,25.8,19.9,
7/7/2015,0:00,-5.4,25.8,20.4,
7/7/2015,12:00,-5.6,25.8,20.2,
7/8/2015,0:00,-5.5,25.8,20.3,
7/8/2015,12:00,-5.2,25.8,20.6,
7/9/2015,0:00,-5.3,25.8,20.5,
7/9/2015,12:00,-4.7,25.8,21.1,
7/10/2015,0:00,-4.7,25.8,21.1,
7/10/2015,12:00,-5.3,25.8,20.5,
7/11/2015,0:00,-6.7,25.8,19.1,
7/11/2015,12:00,-5.7,25.8,20.1,
7/12/2015,0:00,-5.9,25.8,19.9,
7/12/2015,12:00,-5.7,25.8,20.1,
7/13/2015,0:00,-5,25.8,20.8,
7/13/2015,12:00,-5.2,25.8,20.6,
7/14/2015,0:00,-5.5,25.8,20.3,
7/14/2015,12:00,-5.8,25.8,20,
7/15/2015,0:00,-4.2,25.8,21.6,
7/15/2015,12:00,-4,25.8,21.8,
7/16/2015,0:00,-6.6,25.8,19.2,
7/16/2015,12:00,-4.7,25.8,21.1,
7/17/2015,0:00,-4.8,25.8,21,
7/17/2015,12:00,-4.5,25.8,21.3,
7/18/2015,0:00,-4.6,25.8,21.2,
7/18/2015,12:00,-5,25.8,20.8,
7/19/2015,0:00,-5.4,25.8,20.4,
7/19/2015,12:00,-5.7,25.8,20.1,
7/20/2015,0:00,-5.1,25.8,20.7,
7/20/2015,12:00,-5.5,25.8,20.3,
7/21/2015,0:00,-5.4,25.8,20.4,
7/21/2015,12:00,-5.7,25.8,20.1,
7/22/2015,0:00,-7,25.8,18.8,
7/22/2015,12:00,-5.7,25.8,20.1,
7/23/2015,0:00,-5.6,25.8,20.2,
7/23/2015,12:00,-5.6,25.8,20.2,
7/24/2015,0:00,-6.7,25.8,19.1,
7/24/2015,12:00,-5.5,25.8,20.3,
7/25/2015,0:00,-5.3,25.8,20.5,
7/25/2015,12:00,-5.6,25.8,20.2,
7/26/2015,0:00,-5.1,25.8,20.7,
7/26/2015,12:00,-4.5,25.8,21.3,
7/27/2015,0:00,-5.2,25.8,20.6,
7/27/2015,12:00,-5.6,25.8,20.2,
7/28/2015,0:00,-5.1,25.8,20.7,
7/28/2015,12:00,-5.5,25.8,20.3,
7/29/2015,0:00,-5,25.8,20.8,
7/29/2015,12:00,-5.4,25.8,20.4,
7/30/2015,0:00,-5.1,25.8,20.7,
7/30/2015,12:00,-5.5,25.8,20.3,
7/31/2015,0:00,-6.4,25.8,19.4,
7/31/2015,12:00,-5.7,25.8,20.1,
8/1/2015,0:00,-5.5,25.8,20.3,
8/1/2015,12:00,-5.7,25.8,20.1,
8/2/2015,0:00,-6.8,25.8,19,
8/2/2015,12:00,-5.6,25.8,20.2,
8/3/2015,0:00,-5.7,25.8,20.1,
8/3/2015,12:00,-5.6,25.8,20.2,
8/4/2015,0:00,-6.2,25.8,19.6,
8/4/2015,12:00,-6,25.8,19.8,
8/5/2015,0:00,-6.9,25.8,18.9,
8/5/2015,12:00,-6.1,25.8,19.7,
8/6/2015,0:00,-7.2,25.8,18.6,
8/6/2015,12:00,-6.3,25.8,19.5,
8/7/2015,0:00,-7.4,25.8,18.4,
8/7/2015,12:00,-6.7,25.8,19.1,
8/8/2015,0:00,-6.8,25.8,19,
8/8/2015,12:00,-6.7,25.8,19.1,
8/9/2015,0:00,-7,25.8,18.8,
8/9/2015,12:00,-7.1,25.8,18.7,
8/10/2015,0:00,-7.1,25.8,18.7,
8/10/2015,12:00,-8,25.8,17.8,
8/11/2015,0:00,-4.5,25.8,21.3,
8/11/2015,12:00,-5.2,25.8,20.6,
8/12/2015,0:00,-6.7,25.8,19.1,
8/12/2015,12:00,-6.4,25.8,19.4,
8/13/2015,0:00,-7.8,25.8,18,
8/13/2015,12:00,-6.5,25.8,19.3,
8/14/2015,0:00,-6.2,25.8,19.6,
8/14/2015,12:00,-6.5,25.8,19.3,
8/15/2015,0:00,-6.2,25.8,19.6,
8/15/2015,12:00,-6.7,25.8,19.1,
8/16/2015,0:00,-6.5,25.8,19.3,
8/16/2015,12:00,-7,25.8,18.8,
8/17/2015,0:00,-6.8,25.8,19,
8/17/2015,12:00,-7.7,25.8,18.1,
8/18/2015,0:00,-7.5,25.8,18.3,
8/18/2015,12:00,-8.1,25.8,17.7,
8/19/2015,0:00,-8,25.8,17.8,
8/19/2015,12:00,-8.7,25.8,17.1,
8/20/2015,0:00,-7.2,25.8,18.6,
8/20/2015,12:00,-8.4,25.8,17.4,
8/21/2015,0:00,-9,25.8,16.8,
8/21/2015,12:00,-9.1,25.8,16.7,
8/22/2015,0:00,-9.8,25.8,16,
8/22/2015,12:00,-9.1,25.8,16.7,
8/23/2015,0:00,-9.5,25.8,16.3,
8/23/2015,12:00,-8.9,25.8,16.9,
8/24/2015,0:00,-9,25.8,16.8,
8/24/2015,12:00,-9.4,25.8,16.4,
8/25/2015,0:00,-10.3,25.8,15.5,
8/25/2015,12:00,-10.3,25.8,15.5,
8/26/2015,0:00,-10.5,25.8,15.3,
8/26/2015,12:00,-10.1,25.8,15.7,
8/27/2015,0:00,-10.5,25.8,15.3,
8/27/2015,12:00,-10.7,25.8,15.1,
8/28/2015,0:00,-11,25.8,14.8,
8/28/2015,12:00,-10.9,25.8,14.9,
8/29/2015,0:00,-11.2,25.8,14.6,
8/29/2015,12:00,-11.4,25.8,14.4,
8/30/2015,0:00,-11.4,25.8,14.4,
8/30/2015,12:00,-8.4,25.8,17.4,
8/31/2015,0:00,-9.5,25.8,16.3,
8/31/2015,12:00,-10.4,25.8,15.4,
9/1/2015,0:00,-10.6,25.8,15.2,
9/1/2015,12:00,-11,25.8,14.8,
9/2/2015,0:00,-11.4,25.8,14.4,
9/2/2015,12:00,-12,25.8,13.8,
9/3/2015,0:00,-12.3,25.8,13.5,
9/3/2015,12:00,-13.1,25.8,12.7,
9/4/2015,0:00,-9.3,25.8,16.5,
9/4/2015,12:00,-7.2,25.8,18.6,
9/5/2015,0:00,-7.7,25.8,18.1,
9/5/2015,12:00,-8.6,25.8,17.2,
9/6/2015,0:00,-8.5,25.8,17.3,
9/6/2015,12:00,-9,25.8,16.8,
9/7/2015,0:00,-8.9,25.8,16.9,
9/7/2015,12:00,-9.9,25.8,15.9,
9/8/2015,0:00,-9.6,25.8,16.2,
9/8/2015,12:00,-10.3,25.8,15.5,
9/9/2015,0:00,-10.5,25.8,15.3,
9/9/2015,12:00,-10.8,25.8,15,
9/10/2015,0:00,-11.4,25.8,14.4,
9/10/2015,12:00,-12.8,25.8,13,
9/11/2015,0:00,-13.9,25.8,11.9,
9/11/2015,12:00,-15.7,25.8,10.1,
9/12/2015,0:00,-11.5,25.8,14.3,
9/12/2015,12:00,-10.9,25.8,14.9,
9/13/2015,0:00,-8.3,25.8,17.5,
9/13/2015,12:00,-9.5,25.8,16.3,
9/14/2015,0:00,-9.8,25.8,16,
9/14/2015,12:00,-9.3,25.8,16.5,
9/15/2015,0:00,-8.5,25.8,17.3,
9/15/2015,12:00,-6.9,25.8,18.9,
9/16/2015,0:00,-7.2,25.8,18.6,
9/16/2015,12:00,-6.6,25.8,19.2,
9/17/2015,0:00,-7.6,25.8,18.2,
9/17/2015,12:00,-6.6,25.8,19.2,
9/18/2015,0:00,-7.5,25.8,18.3,
9/18/2015,12:00,-6.5,25.8,19.3,
9/19/2015,0:00,-5.6,25.8,20.2,
9/19/2015,12:00,-5.9,25.8,19.9,
9/20/2015,0:00,-8.5,25.8,17.3,
9/20/2015,12:00,-8.6,25.8,17.2,
9/21/2015,0:00,-9.4,25.8,16.4,
9/21/2015,12:00,-8.9,25.8,16.9,
9/22/2015,0:00,-9.1,25.8,16.7,
9/22/2015,12:00,-8.1,25.8,17.7,
9/23/2015,0:00,-8.4,25.8,17.4,
9/23/2015,12:00,-8.6,25.8,17.2,
9/24/2015,0:00,-8.7,25.8,17.1,
9/24/2015,12:00,-9.3,25.8,16.5,
9/25/2015,0:00,-9.3,25.8,16.5,
9/25/2015,12:00,-10.1,25.8,15.7,
9/26/2015,0:00,-8.8,25.8,17,
9/26/2015,12:00,-9.7,25.8,16.1,
9/27/2015,0:00,-10.5,25.8,15.3,
9/27/2015,12:00,-10.5,25.8,15.3,
9/28/2015,0:00,-7.5,25.8,18.3,
9/28/2015,12:00,-6.7,25.8,19.1,
9/29/2015,0:00,-9.3,25.8,16.5,
9/29/2015,12:00,-9.2,25.8,16.6,
9/30/2015,0:00,-8.6,25.8,17.2,
9/30/2015,12:00,-9.6,25.8,16.2,
10/1/2015,0:00,-12.2,25.8,13.6,
10/1/2015,12:00,-13.4,25.8,12.4,
10/2/2015,0:00,-13.8,25.8,12,
10/2/2015,12:00,-14.2,25.8,11.6,
10/3/2015,0:00,-14.8,25.8,11,
10/3/2015,12:00,-14.3,25.8,11.5,
10/4/2015,0:00,-14.2,25.8,11.6,
10/4/2015,12:00,-13.9,25.8,11.9,
10/5/2015,0:00,-12.1,25.8,13.7,
10/5/2015,12:00,-13.5,25.8,12.3,
10/6/2015,0:00,-9.8,25.8,16,
10/6/2015,12:00,-12.2,25.8,13.6,
10/7/2015,0:00,-8.7,25.8,17.1,
10/7/2015,12:00,-9.4,25.8,16.4,
10/8/2015,0:00,-11,25.8,14.8,
10/8/2015,12:00,-12.9,25.8,12.9,
10/9/2015,0:00,-9.7,25.8,16.1,
10/9/2015,12:00,-10.4,25.8,15.4,
10/10/2015,0:00,-13.8,25.8,12,
10/10/2015,12:00,-14.9,25.8,10.9,
10/11/2015,0:00,-16,25.8,9.8,
10/11/2015,12:00,-16.3,25.8,9.5,
10/12/2015,0:00,-16.4,25.8,9.4,
10/12/2015,12:00,-16.5,25.8,9.3,
10/13/2015,0:00,-15.8,25.8,10,
10/13/2015,12:00,-16.5,25.8,9.3,
10/14/2015,0:00,-16.8,25.8,9,
10/14/2015,12:00,-16.8,25.8,9,
10/15/2015,0:00,-17.1,25.8,8.7,
10/15/2015,12:00,-17.3,25.8,8.5,
10/16/2015,0:00,-15.1,25.8,10.7,
10/16/2015,12:00,-16.1,25.8,9.7,
10/17/2015,0:00,-16.4,25.8,9.4,
10/17/2015,12:00,-16.8,25.8,9,
10/18/2015,0:00,-17.3,25.8,8.5,
10/18/2015,12:00,-17.3,25.8,8.5,
10/19/2015,0:00,-17.8,25.8,8,
10/19/2015,12:00,-17.7,25.8,8.1,
10/20/2015,0:00,-17.5,25.8,8.3,
10/20/2015,12:00,-17.5,25.8,8.3,
10/21/2015,0:00,-17.2,25.8,8.6,
10/21/2015,12:00,-17.5,25.8,8.3,
10/22/2015,0:00,-17.5,25.8,8.3,
10/22/2015,12:00,-16.4,25.8,9.4,
10/23/2015,0:00,-16.4,25.8,9.4,
10/23/2015,12:00,-17.6,25.8,8.2,
10/24/2015,0:00,-17.5,25.8,8.3,
10/24/2015,12:00,-17.5,25.8,8.3,
10/25/2015,0:00,-10.7,25.8,15.1,
10/25/2015,12:00,-13.9,25.8,11.9,
10/26/2015,0:00,-16.4,25.8,9.4,
10/26/2015,12:00,-16.6,25.8,9.2,
10/27/2015,0:00,-16.7,25.8,9.1,
10/27/2015,12:00,-16.8,25.8,9,
10/28/2015,0:00,-15.1,25.8,10.7,
10/28/2015,12:00,-7.8,25.8,18,
10/29/2015,0:00,-8.5,25.8,17.3,
10/29/2015,12:00,-12.3,25.8,13.5,
10/30/2015,0:00,-13,25.8,12.8,
10/30/2015,12:00,-13.3,25.8,12.5,
10/31/2015,0:00,-13.4,25.8,12.4,
10/31/2015,12:00,-13.5,25.8,12.3,
11/1/2015,0:00,-12.9,25.8,12.9,
11/1/2015,12:00,-11.7,25.8,14.1,
11/2/2015,0:00,-13,25.8,12.8,
11/2/2015,12:00,-13.5,25.8,12.3,
11/3/2015,0:00,-12.7,25.8,13.1,
11/3/2015,12:00,-13.6,25.8,12.2,
11/4/2015,0:00,-12.8,25.8,13,
11/4/2015,12:00,-12.6,25.8,13.2,
11/5/2015,0:00,-9.7,25.8,16.1,
11/5/2015,12:00,-9.4,25.8,16.4,
11/6/2015,0:00,-10.1,25.8,15.7,
11/6/2015,12:00,-8.8,25.8,17,
11/7/2015,0:00,-12.1,25.8,13.7,
11/7/2015,12:00,-13.4,25.8,12.4,
11/8/2015,0:00,-13.9,25.8,11.9,
11/8/2015,12:00,-14.3,25.8,11.5,
11/9/2015,0:00,-14.6,25.8,11.2,
11/9/2015,12:00,-14.7,25.8,11.1,
11/10/2015,0:00,-14.1,25.8,11.7,
11/10/2015,12:00,-10.4,25.8,15.4,
11/11/2015,0:00,-10.7,25.8,15.1,
11/11/2015,12:00,-12.3,25.8,13.5,
11/12/2015,0:00,-12.7,25.8,13.1,
11/12/2015,12:00,-10.3,25.8,15.5,
11/13/2015,0:00,-11.7,25.8,14.1,
11/13/2015,12:00,-12.7,25.8,13.1,
11/14/2015,0:00,-13.2,25.8,12.6,
11/14/2015,12:00,-13.2,25.8,12.6,
11/15/2015,0:00,-13.7,25.8,12.1,
11/15/2015,12:00,-13.7,25.8,12.1,
11/16/2015,0:00,-13.5,25.8,12.3,
11/16/2015,12:00,-13.8,25.8,12,
11/17/2015,0:00,-13.2,25.8,12.6,
11/17/2015,12:00,-12.2,25.8,13.6,
11/18/2015,0:00,-12.3,25.8,13.5,
11/18/2015,12:00,-10.6,25.8,15.2,
11/19/2015,0:00,-9.4,25.8,16.4,
11/19/2015,12:00,-9.5,25.8,16.3,
11/20/2015,0:00,-13.7,25.8,12.1,
11/20/2015,12:00,-14.3,25.8,11.5,
11/21/2015,0:00,-14.4,25.8,11.4,
11/21/2015,12:00,-14.4,25.8,11.4,
11/22/2015,0:00,-13.7,25.8,12.1,
11/22/2015,12:00,-14.3,25.8,11.5,
11/23/2015,0:00,-14.6,25.8,11.2,
11/23/2015,12:00,-14.8,25.8,11,
11/24/2015,0:00,-14.6,25.8,11.2,
11/24/2015,12:00,-14.7,25.8,11.1,
11/25/2015,0:00,-14.6,25.8,11.2,
11/25/2015,12:00,-14.8,25.8,11,
11/26/2015,0:00,-14.5,25.8,11.3,
11/26/2015,12:00,-12.9,25.8,12.9,
11/27/2015,0:00,-11.9,25.8,13.9,
11/27/2015,12:00,-10.5,25.8,15.3,
11/28/2015,0:00,-9.6,25.8,16.2,
11/28/2015,12:00,-11.3,25.8,14.5,
11/29/2015,0:00,-12,25.8,13.8,
11/29/2015,12:00,-13,25.8,12.8,
11/30/2015,0:00,-13.5,25.8,12.3,
11/30/2015,12:00,-13.8,25.8,12,
12/1/2015,0:00,-12.7,25.8,13.1,
12/1/2015,12:00,-10.1,25.8,15.7,
12/2/2015,0:00,-9.1,25.8,16.7,
12/2/2015,12:00,-11.6,25.8,14.2,
12/3/2015,0:00,-12.6,25.8,13.2,
12/3/2015,12:00,-13,25.8,12.8,
12/4/2015,0:00,-13.1,25.8,12.7,
12/4/2015,12:00,-13.5,25.8,12.3,
12/5/2015,0:00,-13.6,25.8,12.2,
12/5/2015,12:00,-13.6,25.8,12.2,
12/6/2015,0:00,-13.9,25.8,11.9,
12/6/2015,12:00,-14.1,25.8,11.7,
12/7/2015,0:00,-14,25.8,11.8,
12/7/2015,12:00,-14.2,25.8,11.6,
12/8/2015,0:00,-13.9,25.8,11.9,
12/8/2015,12:00,-13.6,25.8,12.2,
12/9/2015,0:00,-13.3,25.8,12.5,
12/9/2015,12:00,-13.5,25.8,12.3,
12/10/2015,0:00,-10.3,25.8,15.5,
12/10/2015,12:00,-12,25.8,13.8,
12/11/2015,0:00,-9.5,25.8,16.3,
12/11/2015,12:00,-10.5,25.8,15.3,
12/12/2015,0:00,-10.1,25.8,15.7,
12/12/2015,12:00,-8.1,25.8,17.7,
12/13/2015,0:00,-9.8,25.8,16,
12/13/2015,12:00,-10.2,25.8,15.6,
12/14/2015,0:00,-10.4,25.8,15.4,
12/14/2015,12:00,-10.3,25.8,15.5,
12/15/2015,0:00,-10.5,25.8,15.3,
12/15/2015,12:00,-12.8,25.8,13,
12/16/2015,0:00,-12.6,25.8,13.2,
12/16/2015,12:00,-13,25.8,12.8,
12/17/2015,0:00,-11.8,25.8,14,
12/17/2015,12:00,-12.9,25.8,12.9,
12/18/2015,0:00,-14.2,25.8,11.6,
12/18/2015,12:00,-14.5,25.8,11.3,
12/19/2015,0:00,-14.7,25.8,11.1,
12/19/2015,12:00,-14.7,25.8,11.1,
12/20/2015,0:00,-15,25.8,10.8,
12/20/2015,12:00,-15.1,25.8,10.7,
12/21/2015,0:00,-14.8,25.8,11,
12/21/2015,12:00,-14.3,25.8,11.5,
12/22/2015,0:00,-9.1,25.8,16.7,
12/22/2015,12:00,-9.2,25.8,16.6,
12/23/2015,0:00,-10.8,25.8,15,
12/23/2015,12:00,-9.3,25.8,16.5,
12/24/2015,0:00,-9.1,25.8,16.7,
12/24/2015,12:00,-9.4,25.8,16.4,
12/25/2015,0:00,-11.4,25.8,14.4,
12/25/2015,12:00,-9.4,25.8,16.4,
12/26/2015,0:00,-11.2,25.8,14.6,
12/26/2015,12:00,-10.3,25.8,15.5,
12/27/2015,0:00,-7.8,25.8,18,
12/27/2015,12:00,-7.2,25.8,18.6,
12/28/2015,0:00,-8.9,25.8,16.9,
12/28/2015,12:00,-10.1,25.8,15.7,
12/29/2015,0:00,-9.1,25.8,16.7,
12/29/2015,12:00,-7.4,25.8,18.4,
12/30/2015,0:00,-9.7,25.8,16.1,
12/30/2015,12:00,-10,25.8,15.8,
12/31/2015,0:00,-10.2,25.8,15.6,
12/31/2015,12:00,-10.5,25.8,15.3,
1/1/2016,0:00,-10.9,25.8,14.9,
1/1/2016,12:00,-11.2,25.8,14.6,
1/2/2016,0:00,-11.5,25.8,14.3,
1/2/2016,12:00,-11.6,25.8,14.2,
1/3/2016,0:00,-11.8,25.8,14,
1/3/2016,12:00,-11.5,25.8,14.3,
1/4/2016,0:00,-11.8,25.8,14,
1/4/2016,12:00,-12,25.8,13.8,
1/5/2016,0:00,-12.8,25.8,13,
1/5/2016,12:00,-12.7,25.8,13.1,
1/6/2016,0:00,-13.5,25.8,12.3,
1/6/2016,12:00,-12.2,25.8,13.6,
1/7/2016,0:00,-12.8,25.8,13,
1/7/2016,12:00,-12.1,25.8,13.7,
1/8/2016,0:00,-12.7,25.8,13.1,
1/8/2016,12:00,-11.7,25.8,14.1,
1/9/2016,0:00,-9.3,25.8,16.5,
1/9/2016,12:00,-8.3,25.8,17.5,
1/10/2016,0:00,-8.6,25.8,17.2,
1/10/2016,12:00,-8.8,25.8,17,
1/11/2016,0:00,-12.1,25.8,13.7,
1/11/2016,12:00,-13.3,25.8,12.5,
1/12/2016,0:00,-13,25.8,12.8,
1/12/2016,12:00,-11.5,25.8,14.3,
1/13/2016,0:00,-13.9,25.8,11.9,
1/13/2016,12:00,-14.8,25.8,11,
1/14/2016,0:00,-14.9,25.8,10.9,
1/14/2016,12:00,-11.2,25.8,14.6,
1/15/2016,0:00,-11.3,25.8,14.5,
1/15/2016,12:00,-9.9,25.8,15.9,
1/16/2016,0:00,-8.3,25.8,17.5,
1/16/2016,12:00,-9.9,25.8,15.9,
1/17/2016,0:00,-10.7,25.8,15.1,
1/17/2016,12:00,-11,25.8,14.8,
1/18/2016,0:00,-13.7,25.8,12.1,
1/18/2016,12:00,-14.9,25.8,10.9,
1/19/2016,0:00,-15.4,25.8,10.4,
1/19/2016,12:00,-15.7,25.8,10.1,
1/20/2016,0:00,-16.1,25.8,9.7,
1/20/2016,12:00,-16.2,25.8,9.6,
1/21/2016,0:00,-16.3,25.8,9.5,
1/21/2016,12:00,-16.1,25.8,9.7,
1/22/2016,0:00,-15.8,25.8,10,
1/22/2016,12:00,-15.9,25.8,9.9,
1/23/2016,0:00,-16.2,25.8,9.6,
1/23/2016,12:00,-15.6,25.8,10.2,
1/24/2016,0:00,-16.5,25.8,9.3,
1/24/2016,12:00,-15.9,25.8,9.9,
1/25/2016,0:00,-15,25.8,10.8,
1/25/2016,12:00,-13.1,25.8,12.7,
1/26/2016,0:00,-11.5,25.8,14.3,
1/26/2016,12:00,-10,25.8,15.8,
1/27/2016,0:00,-10.9,25.8,14.9,
1/27/2016,12:00,-11.4,25.8,14.4,
1/28/2016,0:00,-12.9,25.8,12.9,
1/28/2016,12:00,-11.5,25.8,14.3,
1/29/2016,0:00,-10.3,25.8,15.5,
1/29/2016,12:00,-11.9,25.8,13.9,
1/30/2016,0:00,-15.2,25.8,10.6,
1/30/2016,12:00,-11.8,25.8,14,
1/31/2016,0:00,-10.1,25.8,15.7,
1/31/2016,12:00,-9.2,25.8,16.6,
2/1/2016,0:00,-9.1,25.8,16.7,
2/1/2016,12:00,-9.3,25.8,16.5,
2/2/2016,0:00,-11.2,25.8,14.6,
2/2/2016,12:00,-10.3,25.8,15.5,
2/3/2016,0:00,-8.4,25.8,17.4,
2/3/2016,12:00,-8.7,25.8,17.1,
2/4/2016,0:00,-9.8,25.8,16,
2/4/2016,12:00,-10.3,25.8,15.5,
2/5/2016,0:00,-11.1,25.8,14.7,
2/5/2016,12:00,-10.6,25.8,15.2,
2/6/2016,0:00,-11.1,25.8,14.7,
2/6/2016,12:00,-10.5,25.8,15.3,
2/7/2016,0:00,-11.6,25.8,14.2,
2/7/2016,12:00,-10.4,25.8,15.4,
2/8/2016,0:00,-10,25.8,15.8,
2/8/2016,12:00,-10.2,25.8,15.6,
2/9/2016,0:00,-10.4,25.8,15.4,
2/9/2016,12:00,-10.8,25.8,15,
2/10/2016,0:00,-11.4,25.8,14.4,
2/10/2016,12:00,-13.1,25.8,12.7,
2/11/2016,0:00,-14.4,25.8,11.4,
2/11/2016,12:00,-14.7,25.8,11.1,
2/12/2016,0:00,-15.3,25.8,10.5,
2/12/2016,12:00,-15.4,25.8,10.4,
2/13/2016,0:00,-15.5,25.8,10.3,
2/13/2016,12:00,-15.9,25.8,9.9,
2/14/2016,0:00,-16.3,25.8,9.5,
2/14/2016,12:00,-16.7,25.8,9.1,
2/15/2016,0:00,-16.8,25.8,9,
2/15/2016,12:00,-15.6,25.8,10.2,
2/16/2016,0:00,-11.5,25.8,14.3,
2/16/2016,12:00,-11.5,25.8,14.3,
2/17/2016,0:00,-11.7,25.8,14.1,
2/17/2016,12:00,-11.5,25.8,14.3,
2/18/2016,0:00,-14.6,25.8,11.2,
2/18/2016,12:00,-15.7,25.8,10.1,
2/19/2016,0:00,-15.6,25.8,10.2,
2/19/2016,12:00,-11.5,25.8,14.3,
2/20/2016,0:00,-9.1,25.8,16.7,
2/20/2016,12:00,-9,25.8,16.8,
2/21/2016,0:00,-10,25.8,15.8,
2/21/2016,12:00,-8.5,25.8,17.3,
2/22/2016,0:00,-10.5,25.8,15.3,
2/22/2016,12:00,-9,25.8,16.8,
2/23/2016,0:00,-11,25.8,14.8,
2/23/2016,12:00,-9.6,25.8,16.2,
2/24/2016,0:00,-10.4,25.8,15.4,
2/24/2016,12:00,-6.8,25.8,19,
2/25/2016,0:00,-7.2,25.8,18.6,
2/25/2016,12:00,-9,25.8,16.8,
2/26/2016,0:00,-10,25.8,15.8,
2/26/2016,12:00,-10.3,25.8,15.5,
2/27/2016,0:00,-10.5,25.8,15.3,
2/27/2016,12:00,-9.1,25.8,16.7,
2/28/2016,0:00,-9.4,25.8,16.4,
2/28/2016,12:00,-8.5,25.8,17.3,
2/29/2016,0:00,-8.6,25.8,17.2,
2/29/2016,12:00,-9.2,25.8,16.6,
3/1/2016,0:00,-10.1,25.8,15.7,
3/1/2016,12:00,-8.4,25.8,17.4,
3/2/2016,0:00,-10.2,25.8,15.6,
3/2/2016,12:00,-10.6,25.8,15.2,
3/3/2016,0:00,-11,25.8,14.8,
3/3/2016,12:00,-10.4,25.8,15.4,
3/4/2016,0:00,-10.4,25.8,15.4,
3/4/2016,12:00,-9.8,25.8,16,
3/5/2016,0:00,-11.1,25.8,14.7,
3/5/2016,12:00,-9.2,25.8,16.6,
3/6/2016,0:00,-9.7,25.8,16.1,
3/6/2016,12:00,-9.8,25.8,16,
3/7/2016,0:00,-10,25.8,15.8,
3/7/2016,12:00,-8.4,25.8,17.4,
3/8/2016,0:00,-7.9,25.8,17.9,
